id,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,gender,accent
11666,1564.9363,1104.963,1313.5946,1027.9783,1713.0544,685.0761,-0.0043880404,0.19102016,0.8562852,0.0007904621,782.96814,1564.9363,9.407368,152.53285,3983.328,0.07001134,2.2592221e-05,181.66911,181.6691,2587.225,male,australia
11667,1525.6686,1185.8376,1018.277,737.3698,1809.7666,1072.3969,-0.019245166,0.6407526,0.98899215,0.0046879,763.3343,1525.6686,11.779768,152.83292,3986.422,0.13100329,8.056472e-05,185.62437,185.6243,2697.7346,male,australia
11668,1773.5332,1010.8639,1552.4895,1134.3344,1950.6163,816.28204,-0.032585673,0.29403457,0.9849638,0.003748961,887.2666,1773.5332,12.948533,153.93309,3993.8184,0.12145007,0.0016707196,224.18729,224.18562,3027.5583,male,australia
11669,1821.0269,1345.4796,1403.5566,1020.18866,1910.9941,890.8055,0.0631219,0.31818503,1.1765647,0.0031063664,911.0134,1821.0269,14.282247,152.67078,3992.421,0.11741231,2.4901947e-05,147.71957,147.71954,3152.7979,male,australia
11670,2280.31,1513.995,1653.7502,1198.3107,3056.7803,1858.4696,-0.13176051,0.19914976,1.4816017,0.0059904503,1140.655,2280.31,22.09885,154.54729,3992.9565,0.11058976,0.00044475278,169.11404,169.1136,4368.7354,male,australia
11671,1548.0896,911.04016,1330.009,1059.0317,1595.5311,536.4993,-0.034322705,0.119312204,1.0406091,0.0021810646,774.5448,1548.0896,13.658331,152.54956,3995.1848,0.087252386,0.0013908197,140.6437,140.64232,2774.3093,male,australia
11672,2330.1013,1737.004,1447.4991,1037.7858,3884.1104,2846.3245,-0.23572469,0.5469392,1.2220387,0.0074914526,1165.5507,2330.1013,14.568713,152.51932,3994.8157,0.08724351,6.4631256e-10,245.32506,245.32506,4476.617,male,australia
11673,2377.3616,1555.107,1956.6705,1374.6619,2558.6357,1183.9739,-0.052589644,-0.08738214,1.2547593,0.0030433855,1189.1808,2377.3616,13.393544,153.59665,3994.4785,0.10786303,6.179571e-07,214.26302,214.26302,3734.0762,male,australia
11674,1944.0886,1697.6975,1277.5525,923.3046,1981.9169,1058.6122,-0.11524819,0.3557425,1.2072054,0.008801626,972.5443,1944.0886,10.871776,152.53288,3995.118,0.09313162,1.2636542e-06,276.84097,276.84097,3246.6426,male,australia
11675,2431.1482,1911.8689,1275.2299,821.24646,4509.693,3688.4465,-0.2645205,0.3822726,1.3987688,0.009705073,1216.0741,2431.1482,15.883217,152.75667,3992.6533,0.089072965,0.00055941247,158.18794,158.18738,4782.981,male,australia
11676,1625.2898,1071.4606,1315.8162,1026.5709,1732.739,706.1681,0.06249882,0.050848998,0.89252275,0.0025984203,813.1449,1625.2898,10.470726,153.32187,3989.8726,0.11116842,2.971703e-07,113.20827,113.20827,2649.6772,male,australia
11677,1967.0511,1334.2236,1534.9094,995.1269,2361.3916,1366.2648,-0.042474203,0.059470296,1.2664268,0.0026910293,984.0256,1967.0511,15.851123,153.1193,3994.8865,0.079644404,0.0012643771,98.641075,98.63981,3183.255,male,australia
11678,2126.1797,1225.4875,1731.0516,1275.3898,2669.9907,1394.6008,-0.00012439191,-0.09172776,1.39551,0.0037103007,1063.5898,2126.1797,19.6953,153.92023,3991.4363,0.15248197,0.0010042011,192.844,192.84299,3338.923,male,australia
11679,2091.2341,1375.4882,1509.3597,1273.0659,2287.427,1014.36115,0.06366016,0.08509971,1.3813708,0.002795757,1046.1171,2091.2341,17.040277,154.70366,3994.8953,0.12558942,0.0006696361,147.16942,147.16875,3513.472,male,australia
11680,2115.9497,1146.0327,1720.3551,1359.1604,2818.575,1459.4146,-0.018160403,0.37562165,1.2905519,0.003943233,1058.4749,2115.9497,17.553936,152.85092,3989.3403,0.12511386,6.132753e-06,166.39339,166.39339,3804.891,male,australia
11681,2266.0103,1510.1658,1675.4021,1207.0963,2633.4219,1426.3256,-0.00069532247,-0.10326841,1.2672005,0.0030872475,1133.5051,2266.0103,11.01111,152.8868,3994.1084,0.10500954,0.0006604686,156.06084,156.06018,3768.5547,male,australia
11682,1911.9897,1352.4924,1323.9326,1079.8864,2133.5273,1053.641,-0.0024632365,0.030111473,1.2454895,0.003496398,956.4949,1911.9897,16.873747,153.9839,3988.3618,0.14929193,8.417732e-06,191.32483,191.32481,3323.352,male,australia
11683,1919.548,1110.8193,1599.6643,1132.5272,2416.2217,1283.6945,0.013716439,-0.069609724,1.1060653,0.0036052915,960.274,1919.548,15.514919,153.88945,3995.2407,0.110112414,5.628436e-07,208.1356,208.1356,3491.0322,male,australia
11684,1787.6459,971.4643,1483.5562,1280.5446,1894.2551,613.7105,-0.072932266,0.04863184,1.0531425,0.0035013757,894.32294,1787.6459,12.953401,153.62761,3983.5771,0.1546524,0.002964466,266.8779,266.87494,3167.5583,male,australia
11685,2350.2285,1681.8115,1665.9644,1182.5568,3025.2302,1842.6735,0.116957426,0.14711349,1.3646278,0.0028172215,1175.6143,2350.2285,15.03828,153.95361,3995.473,0.12327253,0.0012348414,234.39078,234.38954,3946.2966,male,australia
11686,1636.4772,1287.6196,1262.2711,905.92004,1672.062,766.142,-0.08784223,0.08397986,1.2204305,0.002561297,818.7386,1636.4772,14.086875,153.12492,3995.154,0.12347924,1.0901261e-06,285.8159,285.8159,2842.5093,male,australia
11687,2017.4258,1399.3354,1491.0789,1158.3833,2254.3975,1096.014,0.053486038,0.06463061,1.1723909,0.002410308,1009.2129,2017.4258,13.03215,152.3743,3995.5671,0.12029728,1.2949173e-06,98.82491,98.82491,3489.589,male,australia
11688,2496.3772,1831.5258,1935.5084,1219.5043,2851.2544,1631.7502,0.009887981,0.083578005,1.6057311,0.004546168,1248.6886,2496.3772,16.026964,152.96393,3993.4795,0.079666734,3.1067743e-06,93.8076,93.8076,4333.008,male,australia
11689,2350.3499,1224.9664,2113.266,1484.9431,2523.926,1038.9828,0.0012369857,-0.10518497,1.2283884,0.00423903,1175.6749,2350.3499,19.353945,153.15129,3990.7957,0.12100119,1.1833218e-06,109.22538,109.22538,4129.609,male,australia
11690,1810.4469,1096.1941,1525.2986,1149.8176,2142.4592,992.6416,0.058979906,0.29392347,1.080379,0.00320251,905.72345,1810.4469,16.666367,152.54396,3995.7002,0.14241377,2.5062996e-06,181.08064,181.08064,3208.961,male,australia
11691,2207.5376,1279.9601,1726.0725,1202.9159,3037.2664,1834.3503,-0.1913625,0.5365204,1.1184758,0.0055457107,1104.2688,2207.5376,16.275032,152.48596,3992.3533,0.08486012,0.00044958404,263.83435,263.8339,4230.6304,male,australia
11692,2673.1785,1618.112,2184.6277,1433.6223,3639.0486,2205.4263,0.08454498,0.086045444,1.506393,0.0038430989,1337.0892,2673.1785,15.888674,152.76245,3988.2244,0.077376045,0.0005463954,139.36948,139.36893,4436.384,male,australia
11693,2646.2913,1839.7511,1952.5067,986.662,4247.5347,3260.8726,-0.2132372,0.97744685,1.7282901,0.009033512,1323.6456,2646.2913,23.098549,152.38249,3995.7495,0.079044156,0.0003647932,146.6127,146.61234,5053.253,male,australia
11694,1651.5088,1327.184,1056.4912,775.31287,2006.5387,1231.2258,-0.032155138,0.23060977,1.2112185,0.0039002004,826.2544,1651.5088,12.685188,153.01306,3994.9792,0.12565438,4.7034515e-05,137.83086,137.83081,2588.9827,male,australia
11695,2254.5396,1634.8185,1264.7134,922.7769,3941.0671,3018.2903,-0.24077535,0.42103338,1.4086072,0.010941316,1127.7698,2254.5396,17.818373,152.3561,3992.8364,0.084589146,0.0014303513,130.98425,130.98282,4281.766,male,australia
11696,2407.8823,1886.7148,1449.003,954.6947,4019.9663,3065.2717,-0.1361058,0.43016607,1.6552403,0.006408446,1204.4412,2407.8823,18.973501,152.41112,3995.5273,0.09995304,0.0015835835,115.4703,115.46871,4558.396,male,australia
11697,2097.8215,1428.322,1520.7784,1187.9734,2193.1824,1005.2089,-0.06275903,0.09790836,1.431825,0.0026743684,1049.4108,2097.8215,18.665037,152.64503,3989.6467,0.15717442,2.4317475e-07,232.83234,232.83234,3376.4763,male,australia
11698,2462.7295,1658.5994,1723.3951,1340.5916,2894.5305,1553.939,0.018909093,-0.19446295,1.522386,0.0030629425,1231.8647,2462.7295,13.619101,153.34743,3995.8257,0.105306216,1.6477095e-07,157.10469,157.10469,4040.8318,male,australia
11699,2081.8135,1259.9203,1880.4454,1234.4525,2375.8542,1141.4019,0.045750506,-0.08154829,1.2347479,0.004641872,1041.4067,2081.8135,14.864515,154.15318,3993.0444,0.10429016,1.8278413e-07,285.4511,285.4511,3545.1584,male,australia
11700,1612.0568,1093.4589,1305.6486,858.6314,1875.135,1016.50366,-0.12790233,0.16563876,1.0044361,0.0028961697,806.5284,1612.0568,12.284716,153.92278,3987.9436,0.08702679,2.53607e-06,200.20978,200.20978,2803.1152,male,australia
11701,2036.1322,1206.3105,1649.8997,1265.4756,2165.2227,899.74725,-0.06862916,-0.023747344,1.1655872,0.0035607123,1018.5661,2036.1322,15.759448,153.60858,3983.829,0.14169385,7.532038e-07,238.82054,238.82054,3798.4639,male,australia
11702,2272.7883,1434.703,1723.6211,1347.2584,2496.1348,1148.8763,-0.046446394,0.053263802,1.4050316,0.002989567,1136.8942,2272.7883,17.561115,155.99864,3993.0952,0.08576242,3.9558165e-07,123.29437,123.29437,3773.5684,male,australia
11703,2162.2358,1320.0251,1896.4924,1344.9266,2401.9158,1056.9891,-0.01088435,-0.2481637,1.163741,0.004153021,1081.6179,2162.2358,12.869385,153.04495,3993.2803,0.09386346,0.0012834525,134.3807,134.37943,3842.8125,male,australia
11704,2061.4373,1700.6768,1610.2809,1053.4608,2183.3545,1129.8937,0.010717183,0.10577128,1.4245764,0.0028923925,1031.2186,2061.4373,19.405943,153.38252,3991.5369,0.14312857,9.3335854e-07,170.57767,170.57767,3447.766,male,australia
11705,2187.5908,1508.7437,1745.0797,1221.7064,2556.2969,1334.5905,0.11315491,-0.12760493,1.242033,0.002874348,1094.2954,2187.5908,13.690412,152.43735,3991.6914,0.1155184,1.4828236e-06,189.06236,189.06236,3860.117,male,australia
11706,2203.801,1721.1925,1250.5071,1007.03906,3775.4866,2768.4475,-0.18708813,0.2517221,1.3809441,0.0056395084,1102.4005,2203.801,14.080592,152.3599,3993.3125,0.10774897,0.0016931972,178.04922,178.04753,3966.3145,male,australia
11707,2747.9958,1951.1919,2388.5466,885.03687,4854.5703,3969.5334,-0.3429586,0.900317,1.6599107,0.018175943,1374.4979,2747.9958,23.973772,152.5156,3990.185,0.080935344,9.084527e-06,157.40842,157.4084,5462.751,male,australia
11708,2624.5872,1912.3765,1591.6161,1023.52966,4425.6255,3402.0957,-0.06989731,0.41835403,1.9057294,0.011701761,1312.7936,2624.5872,23.29887,152.45872,3992.6096,0.0797153,1.7252758e-05,143.6286,143.62859,4858.392,male,australia
11709,2963.4604,1631.09,3285.8674,1257.6521,4167.4287,2909.7766,-0.32490125,1.64873,1.6845096,0.012340659,1482.2302,2963.4604,23.510971,152.36185,3991.8303,0.058914036,1.7850429e-06,182.88875,182.88875,5741.0713,male,australia
11710,1940.3115,1171.0815,1559.9362,1221.927,2191.6028,969.6757,-0.02688236,0.07676549,1.4061079,0.0044550123,970.65576,1940.3115,21.578053,153.03314,3993.4163,0.1941789,6.531169e-05,179.04845,179.04839,3469.5083,male,australia
11711,2462.7334,1743.4216,1514.4283,973.5369,4308.6973,3335.1602,-0.26073188,0.26291144,1.3604898,0.0070699127,1231.8667,2462.7334,16.946272,152.59682,3995.73,0.10539267,0.00016497949,208.60289,208.60272,4320.4214,male,australia
11712,2378.7556,1697.7214,1598.195,1035.329,4361.145,3325.8162,-0.19573236,0.6838776,1.5093724,0.012429468,1189.8778,2378.7556,20.758533,153.02155,3995.5862,0.1063783,2.089446e-05,94.967186,94.96716,4633.5493,male,australia
11713,2029.6307,1482.7593,1330.369,891.5197,3295.2822,2403.7625,-0.15214837,0.6167609,1.3599751,0.00638081,1015.31537,2029.6307,18.361158,152.46513,3990.0862,0.09939194,0.0012481003,155.97522,155.97397,3673.6646,male,australia
11714,1794.0657,1166.2871,1453.0486,1087.024,2001.6866,914.66266,-0.020109087,0.23663697,1.3998556,0.0027543462,897.53284,1794.0657,18.55408,152.54973,3995.457,0.14004755,7.2860075e-07,143.57195,143.57195,3129.533,male,australia
11715,3440.3525,1934.77,4186.456,1342.9937,5083.026,3740.032,-0.56145823,2.4745827,1.6680596,0.022192156,1720.6763,3440.3525,25.452734,152.40317,3992.7478,0.057227567,1.8415709e-07,185.48703,185.48703,7289.84,male,australia
11716,2028.9193,1643.4484,1343.1531,1002.85535,2443.062,1440.2068,-0.016206387,0.2666828,1.2293876,0.0031251607,1014.95966,2028.9193,15.180392,152.40196,3992.643,0.17462425,0.0005512599,250.02075,250.0202,3677.4902,male,australia
11717,1976.081,1114.5464,1764.6606,1127.7532,2347.1194,1219.3662,-0.061935425,-0.23844795,1.0738878,0.00479184,988.5405,1976.081,14.825354,152.73302,3977.0574,0.11722498,0.0025931194,195.9103,195.9077,3416.6907,male,australia
11718,2450.384,1955.9465,1494.4181,889.8588,3815.9067,2926.0479,-0.10360187,0.86529857,1.4759588,0.009610011,1225.692,2450.384,13.663056,152.37355,3987.9888,0.103155896,5.680912e-05,217.30556,217.3055,4629.606,male,australia
11719,1893.2109,1182.4445,1621.0222,1126.8925,2119.1025,992.21,-0.038276576,-0.08271609,1.2301469,0.004646575,947.10547,1893.2109,14.837561,152.3963,3990.9185,0.16847545,5.86141e-07,243.41139,243.41139,3475.1611,male,australia
11720,1781.9049,962.8152,1486.9425,1198.5499,1900.1716,701.62164,-0.012415771,0.08535536,1.2837111,0.0025794413,891.45245,1781.9049,18.329803,152.42822,3994.5042,0.13948901,2.5241312e-07,131.1056,131.1056,2949.2876,male,australia
11721,2043.4316,1435.3849,1584.5955,1140.5027,2240.7292,1100.2267,0.06379923,0.3288935,1.1845236,0.00325787,1022.2158,2043.4316,12.844888,152.39944,3995.0242,0.09655471,0.0007500448,156.89214,156.89139,3409.1768,male,australia
11722,2214.7183,1150.2213,1945.2157,1391.3136,2513.6238,1122.3102,0.08330431,-0.102418706,1.0591666,0.002854787,1107.8591,2214.7183,15.1857195,153.82097,3987.891,0.13770881,2.9159378e-06,219.02933,219.02933,3864.282,male,australia
11723,2716.9543,1716.2568,2419.2842,1159.0728,4273.51,3114.437,-0.2116745,0.6165968,1.5715201,0.009089878,1358.9772,2716.9543,20.80291,152.64343,3995.8267,0.08621299,0.0009938652,126.058105,126.05711,4904.2144,male,australia
11724,2393.191,1798.0018,1434.4673,766.41656,4174.0073,3407.5908,-0.2871267,0.5060729,1.3228719,0.007719216,1197.0955,2393.191,16.081938,153.48198,3990.5974,0.08133461,3.221887e-05,122.35861,122.35858,4377.1987,male,australia
11725,2361.1306,1945.712,1223.629,707.259,4380.1113,3672.8525,-0.38985714,0.67692864,1.4289241,0.0106381355,1181.0653,2361.1306,18.550749,152.42935,3988.278,0.07553067,6.2440004e-06,189.4907,189.4907,4702.9526,male,australia
11726,2062.7576,1578.4825,1461.921,954.96185,2874.2356,1919.2737,-0.055423837,0.044663925,1.3218848,0.004617565,1031.8788,2062.7576,15.138275,153.78467,3968.1296,0.11793686,5.941853e-07,127.11817,127.11817,3680.0054,male,australia
11727,1791.8224,1020.8278,1518.794,1199.214,1912.8413,713.6272,-0.10618727,0.052895863,1.1842619,0.0033968927,896.4112,1791.8224,14.978405,152.55124,3992.3486,0.08105167,0.0012887178,158.0793,158.07802,3008.402,male,australia
11728,3163.0908,1497.8517,3732.076,1737.5289,4318.398,2580.869,-0.19764738,1.5517573,1.6308465,0.013075286,1582.0454,3163.0908,25.870157,152.53773,3994.71,0.061993085,3.574289e-05,86.71686,86.71682,5903.148,male,australia
11729,1935.5349,1093.2362,1519.0603,1242.5936,2235.6997,993.1059,-0.049572725,-0.027772093,1.3631583,0.0032867242,968.26746,1935.5349,18.575075,152.65115,3994.1865,0.19610552,0.0026322126,222.87222,222.86958,3166.7583,male,australia
11730,2869.6384,1884.7023,2365.4026,1043.165,4885.1216,3841.9565,-0.32466024,1.7387409,1.600971,0.021922821,1435.3192,2869.6384,22.583334,152.52887,3990.1606,0.066950694,1.5187647e-05,92.15131,92.1513,6078.9307,male,australia
11731,1935.8693,1406.6791,1513.2032,1034.6115,2227.4102,1192.7988,-0.017519947,0.21462286,1.068937,0.002552014,968.43463,1935.8693,13.410155,152.71172,3988.5752,0.10635653,4.6535192e-07,207.70209,207.70209,3399.9058,male,australia
11732,2893.049,1687.7711,2591.5146,1353.3088,4538.8477,3185.5388,-0.37046796,1.6280855,1.4342167,0.015695361,1447.0245,2893.049,20.347092,152.84444,3985.4622,0.0518401,3.194152e-05,172.2841,172.28407,6042.0425,male,australia
11733,3071.3079,2092.8792,2816.4614,1104.3479,5229.3506,4125.0024,-0.21504612,1.1753285,1.8405523,0.018053604,1536.1539,3071.3079,24.967587,152.58127,3995.947,0.062014516,0.00037617606,127.407455,127.40708,6273.5903,male,australia
11734,2133.7212,1702.2703,1234.7482,833.46246,3956.6733,3123.211,-0.21391077,0.67047215,1.2330018,0.008323083,1067.3606,2133.7212,13.713178,152.56253,3993.5527,0.09308492,1.1721501e-06,207.93219,207.93219,4065.0806,male,australia
11735,2212.009,1421.5585,1714.0376,1363.254,2490.834,1127.5798,0.050292004,0.059136666,1.192718,0.00292605,1106.5045,2212.009,14.647638,153.02751,3995.9116,0.17676337,9.682038e-07,242.7574,242.7574,3557.24,male,australia
11736,2487.6416,1731.2509,1838.8018,917.2156,4073.819,3156.6035,-0.35615018,1.0611913,1.5881854,0.009117737,1244.3208,2487.6416,20.448559,152.35194,3994.9763,0.072535984,1.6093609e-06,163.46793,163.46793,4682.206,male,australia
11737,2519.8079,1772.3108,1755.5271,994.6407,4397.592,3402.951,-0.31146765,0.92826974,1.318153,0.013522455,1260.4039,2519.8079,18.599983,152.39452,3988.9624,0.080879085,1.8428389e-05,224.246,224.24599,5147.9565,male,australia
11738,2226.1826,1618.6396,1640.5924,1134.6138,2527.4175,1392.8037,-3.3956767e-05,0.058810435,1.3187655,0.0025828138,1113.5913,2226.1826,16.284441,152.70941,3995.2266,0.08839741,7.0719275e-06,173.23581,173.23581,3721.0515,male,australia
11739,2300.2769,1614.3965,1667.1025,1264.9854,3083.38,1818.3945,-0.046476644,-0.07049264,1.2637651,0.003513113,1150.6384,2300.2769,12.43262,153.0574,3992.3672,0.10218617,0.0001518549,161.58769,161.58754,4017.8364,male,australia
11740,2047.0587,1312.5708,1665.1877,1069.7601,2459.0146,1389.2546,-0.019979771,0.0044097244,1.3245862,0.002853676,1024.0293,2047.0587,18.205507,152.69266,3996.0635,0.09846377,0.0017327638,164.73611,164.73438,3591.8777,male,australia
11741,2720.1118,1872.537,1719.0608,1112.0015,4444.09,3332.0881,-0.22719283,1.0936294,1.6815726,0.010062039,1360.5559,2720.1118,21.056664,152.60548,3995.3057,0.082694486,9.898818e-08,161.8177,161.8177,5239.9556,male,australia
11742,1715.3253,936.79736,1460.3853,1026.2532,2146.6497,1120.3966,0.029639298,-0.10712284,1.1408658,0.004327155,858.16266,1715.3253,15.558507,154.32094,3991.892,0.11007307,4.7598638e-07,136.16446,136.16446,2945.2173,male,australia
11743,2202.1794,1518.8245,1648.1588,1120.3519,3041.1477,1920.7957,-0.044077046,0.015549165,1.1185905,0.0028653278,1101.5897,2202.1794,11.749223,152.68028,3993.571,0.11951566,1.2886861e-06,223.60367,223.60367,3905.4146,male,australia
11744,2153.888,1293.7449,1573.7383,1306.529,2726.7952,1420.2661,-0.06401875,0.20601074,1.5213809,0.0063270126,1077.444,2153.888,22.24227,152.70789,3977.107,0.14661033,0.00021317671,189.4466,189.44638,3790.3088,male,australia
11745,1876.2413,1204.9088,1547.6124,1038.2035,2128.432,1090.2284,-0.056016814,0.15839636,1.1220403,0.0036927382,938.62067,1876.2413,12.121106,152.72256,3983.4983,0.13480441,5.6132905e-07,160.73692,160.73692,3454.0603,male,australia
11746,2325.0908,1405.0673,1908.281,1388.9784,2959.408,1570.4296,-0.12636706,0.242625,1.5876251,0.0032101294,1163.0454,2325.0908,20.902884,153.10455,3994.918,0.106354736,0.0024298916,110.972275,110.96985,3847.5413,male,australia
11747,1933.0039,1537.9226,1161.5277,808.0473,3285.104,2477.0566,-0.08880285,0.66380036,1.2435037,0.0073492676,967.00195,1933.0039,14.725572,154.39047,3987.7502,0.10385251,2.463188e-05,222.79086,222.79083,3505.0361,male,australia
11748,1946.1061,1181.0647,1600.0243,1171.3381,2349.5444,1178.2064,-0.059295,0.2230715,1.399294,0.002883057,973.55304,1946.1061,20.746588,152.38062,3988.593,0.12503117,0.0029651902,121.00744,121.00447,3312.5376,male,australia
11749,2446.4487,1392.375,1913.5581,1499.9377,2823.1606,1323.223,-0.015211767,-0.0013191045,1.3347061,0.0052777743,1223.7244,2446.4487,17.380327,152.56734,3993.5557,0.21513425,9.977335e-07,230.97993,230.97993,3955.0178,male,australia
11750,2276.2402,1719.523,1619.2437,1018.15564,2913.6404,1895.4847,-0.077186264,0.54723626,1.2195072,0.0018232155,1138.6201,2276.2402,10.880824,152.97719,3994.1968,0.051358137,5.2388306e-05,184.60394,184.6039,3985.2139,male,australia
11751,2851.2363,1795.0911,2614.5671,1112.9126,4446.22,3333.3074,-0.30224743,0.9298574,1.5536289,0.012856391,1426.1182,2851.2363,23.740395,152.55858,3991.46,0.08485173,2.4803565e-05,110.20617,110.20615,5565.207,male,australia
11752,2048.701,1432.5232,1524.5331,1198.7472,2184.5076,985.76044,0.07350968,0.035192437,1.3272263,0.003582764,1024.8505,2048.701,16.023989,154.55386,3994.591,0.16458003,1.5895982e-07,212.65453,212.65453,3517.6882,male,australia
11753,2117.239,1436.1338,1616.7184,1159.0719,2597.1335,1438.0618,0.008949498,-0.03585095,1.0938647,0.0025985672,1059.1195,2117.239,13.38298,152.46935,3992.9885,0.09650534,0.0029716957,135.88768,135.8847,3594.8357,male,australia
11754,2356.147,1330.5244,1923.2842,1530.1525,2744.386,1214.2336,0.04953357,-0.030932393,1.2434735,0.004081871,1178.5735,2356.147,20.520634,152.69669,3995.3691,0.09408099,0.0004793014,137.66602,137.66554,4052.9548,male,australia
11755,2497.1082,1520.6538,1896.1517,1239.0355,3776.4282,2537.3926,-0.18963726,0.6560365,1.4284762,0.00933426,1249.0541,2497.1082,22.762096,153.05013,3993.9336,0.086298235,0.00024728905,119.33897,119.33872,4708.556,male,australia
11756,2019.0326,1679.3658,1289.6183,871.29565,2860.7722,1989.4764,-0.11726556,0.42785636,1.447025,0.006604273,1010.0163,2019.0326,15.36466,153.46646,3995.4043,0.09650409,8.298287e-05,124.68663,124.68655,3640.735,male,australia
11757,1748.682,1078.4695,1463.368,1208.403,1798.6503,590.2473,-0.04736161,0.120473586,0.9739743,0.0023973312,874.841,1748.682,12.153162,153.01437,3994.9558,0.106762856,0.00015323283,180.76054,180.76039,2768.253,male,australia
11758,2432.0798,1964.0433,1581.6743,1046.4467,3288.5312,2242.0845,0.066147245,0.058360208,1.4977115,0.004269204,1216.5399,2432.0798,14.6074915,152.8728,3958.5784,0.10459365,0.00035996456,188.32024,188.31987,3958.2927,male,australia
11759,2386.293,1851.541,1488.9471,1127.8966,3561.5776,2433.681,0.02317477,0.070893764,1.165745,0.0021595638,1193.6465,2386.293,10.681511,152.89026,3990.017,0.08847184,0.0009493911,175.91594,175.915,4162.0312,male,australia
11760,2655.359,1789.8303,1795.5516,1104.963,4378.7686,3273.8057,-0.24809127,1.050585,1.8053097,0.010678985,1328.1794,2655.359,23.364773,152.49724,3990.0981,0.10474467,1.3704893e-07,136.86722,136.86722,4908.289,male,australia
11761,2580.4243,1692.415,2161.755,994.2445,4308.6157,3314.3713,-0.24737263,0.91939414,1.5305941,0.009943902,1290.7122,2580.4243,19.993,152.71733,3992.6877,0.061938882,7.9471145e-05,148.59586,148.59578,4880.3965,male,australia
11762,2239.4082,1710.9985,1474.3901,924.78687,3475.6157,2550.8286,0.0051903217,-0.14124353,1.4269053,0.003386798,1120.2041,2239.4082,16.643358,152.5644,3995.8025,0.09427735,0.0019034966,177.04158,177.03967,3778.018,male,australia
11763,1979.1196,1353.358,1401.4148,999.0472,2523.326,1524.2788,-0.024066687,0.050130844,1.0672317,0.0030029179,990.0598,1979.1196,9.992614,152.73868,3995.8345,0.09002375,1.3992774e-06,149.2475,149.2475,3372.0703,male,australia
11764,1784.7009,873.38824,1663.0681,1262.4019,2154.4502,892.04816,0.021032313,-0.07351002,1.2358656,0.004225809,892.85046,1784.7009,22.708212,154.60239,3994.8022,0.21711318,2.8705844e-07,163.83882,163.83882,3135.4802,male,australia
11765,2337.8103,1610.781,1678.691,870.0067,4049.138,3179.131,-0.43082,1.1998086,1.4359565,0.012564143,1169.4052,2337.8103,20.99422,152.50029,3985.9473,0.093410164,2.9128221e-05,189.83429,189.83426,4547.8887,male,australia
11766,2182.5435,1369.0546,1861.8726,1355.227,2571.7385,1216.5114,-0.058356512,0.15285626,1.2041494,0.003056113,1091.7717,2182.5435,15.253435,152.53214,3991.51,0.12826347,2.5523843e-06,205.01088,205.01088,4001.087,male,australia
11767,2230.7693,1856.9326,1229.9998,830.13226,3837.161,3007.0286,-0.21072936,0.327811,1.2245628,0.0086622285,1115.8846,2230.7693,15.117857,152.48174,3995.8752,0.08574912,7.181296e-11,133.78114,133.78114,4221.8457,male,australia
11768,2051.0208,1317.8483,1511.9194,1171.4077,2762.816,1591.4082,-0.100114666,0.08289545,1.3438987,0.0021946507,1026.0104,2051.0208,17.141432,153.19478,3994.6526,0.13168475,3.33215e-08,186.50308,186.50308,3352.3325,male,australia
11769,2059.6519,1100.9653,1839.6241,1480.6437,2247.3386,766.69495,0.038761824,0.23039357,1.280564,0.0027378194,1030.3259,2059.6519,20.600216,153.44902,3994.5527,0.15712936,2.2350848e-06,196.27068,196.27068,3615.6453,male,australia
11770,2126.463,1719.469,1188.379,767.1808,4122.803,3355.6226,-0.2089858,0.6275419,1.3183341,0.006437419,1063.7314,2126.463,15.403325,152.6469,3994.5352,0.093402416,0.0010559852,142.26729,142.26624,3949.7139,male,australia
11771,2750.9316,1777.4409,2598.2444,1076.2122,4354.7085,3278.4966,-0.20235772,0.9239934,1.4148222,0.009309201,1375.9658,2750.9316,18.152515,153.15643,3994.4307,0.07304913,0.00015497809,194.99167,194.99152,5035.922,male,australia
11772,2357.2979,1561.0927,1658.0895,1183.1235,3519.4097,2336.2864,-0.09239286,-0.007964581,1.3973918,0.0032530788,1179.1489,2357.2979,16.842928,153.58731,3995.8674,0.10773517,5.703849e-07,122.98606,122.98606,4112.676,male,australia
11773,2318.6516,1815.009,1379.8547,804.9043,4309.523,3504.6187,-0.15381837,0.1794845,1.270505,0.007137068,1159.8258,2318.6516,14.57133,152.42822,3993.6216,0.079423755,0.0013899097,134.75171,134.75032,4367.4336,male,australia
11774,1793.0464,1096.4333,1515.1527,1092.0685,2030.4944,938.42584,0.03028901,0.08880897,1.056911,0.0014227538,897.0232,1793.0464,13.924715,154.08849,3995.7964,0.08599886,1.0598664e-05,145.77861,145.7786,2915.663,male,australia
11775,3015.8743,2114.1633,2846.7444,876.10803,4773.753,3897.6448,-0.4105076,1.415452,1.7069842,0.017265648,1508.4371,3015.8743,22.112535,152.83292,3992.0588,0.0701457,1.562147e-05,133.64098,133.64096,6193.6265,male,australia
11776,1807.3998,1315.8125,1393.092,970.4139,1972.7943,1002.3804,0.010622248,-0.03545115,1.262142,0.004125386,904.1999,1807.3998,14.790203,152.85866,3983.7393,0.1112184,5.5365724e-08,249.66168,249.66168,3099.4346,male,australia
